"","Submission Date","UF","Cidade","Dano","Violência","Tipificação","Vítima","Gênero da vítima 1","Gênero da vítima 2","Gênero da vítima 3","Escolaridade da vítima 3","Escolaridade da vítima 2","Escolaridade da vítima 1","Escolaridade do agressor 3","Escolaridade do agressor 2","Escolaridade do agressor 1","Data da denúncia","Orientação sexual da vítima 1","Orientação sexual da vítima 2","Orientação sexual da vítima 3","Idade da vítima 1","Idade da vítima 2","Idade da vítima 3","Raça/cor da vítima 1","Raça/cor da vítima 2","Raça/cor da vítima 3","Religião da vítima 1","Religião da vítima 2","Religião da vítima 3","Agressor 1","Gênero do agressor 1","Gênero do agressor 2","Gênero do agressor 3","Orientação sexual do agressor 1","Orientação sexual do agressor 2","Orientação sexual do agressor 3","Idade do agressor 1","Idade do agressor 2","Idade do agressor 3","Raça/cor do agressor 1","Raça/cor do agressor 2","Raça/cor do agressor 3","Religião do agressor 1","Religião do agressor 2","Religião do agressor 3","Encaminhamentos","Resumo","Observações"
"167","2022/03/10 11:40:00","Minas gerais","Visconde Do Rio Branco","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/09/01",NA,NA,NA,28,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-046577877-001"
"168","2022/03/10 11:40:00","Minas gerais","Itajuba","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/09/01",NA,NA,NA,35,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,27,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-046938680-001"
"169","2022/03/10 11:40:00","Minas gerais","Sao Joao Nepomuceno","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/09/01",NA,NA,NA,50,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,32,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-047094371-001"
"170","2022/03/10 11:40:00","Minas gerais","Florestal","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/09/01",NA,NA,NA,42,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,45,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-047112676-001"
"171","2022/03/10 11:40:00","Minas gerais","Uberaba","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/09/01",NA,NA,NA,26,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-047245553-001"
"172","2022/03/10 11:40:00","Minas gerais","Sao Joao Nepomuceno","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/09/01",NA,NA,NA,40,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-047992326-001"
"173","2022/03/10 11:40:00","Minas gerais","Itabira","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/11/01",NA,NA,NA,19,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-053520924-001"
"174","2022/03/10 11:40:00","Minas gerais","Ribeirao Das Neves","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/11/01",NA,NA,NA,26,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,30,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-053782264-001"
"175","2022/03/10 11:40:00","Minas gerais","Ipatinga","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/10/01",NA,NA,NA,23,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-055470594-001"
"176","2022/03/10 11:40:00","Minas gerais","Uberlandia","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/11/01",NA,NA,NA,15,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,40,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-056938560-001"
"177","2022/03/10 11:40:00","Minas gerais","Juiz De Fora","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/12/01",NA,NA,NA,28,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,40,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-058696108-001"
"178","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino","Feminino",NA,NA,NA,NA,NA,NA,NA,"2021/12/01",NA,NA,NA,79,42,NA,"Parda (negra)","Preta (negra)","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,59,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-059413083-001"
"179","2022/03/10 11:40:00","Minas gerais","Maripa De Minas","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino","Feminino","Masculino",NA,NA,NA,NA,NA,NA,"2021/12/01",NA,NA,NA,35,40,12,"Não informada","Parda (negra)","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-059964228-001"
"180","2022/03/10 11:40:00","Minas gerais","Santana De Cataguases","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/12/01",NA,NA,NA,41,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,51,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-060834610-001"
"181","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/12/01",NA,NA,NA,45,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,36,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-061188934-001"
